case_id,split,split_seed,split_version
7569024588213798475,train,42,v1
7571584441951083699,train,42,v1
7575087341348739013,test,42,v1
7578325919385387260,train,42,v1
7582112913523360713,train,42,v1
7583101550894209107,train,42,v1
7586686040225873699,validation,42,v1
7587831728938276717,train,42,v1
7589120847935248859,train,42,v1
7590229348454867780,train,42,v1
7591093086010333707,train,42,v1
7595933408474634117,train,42,v1
7601078898751686877,train,42,v1
7604489673929377496,test,42,v1
7607709554728180063,validation,42,v1
7607772708674093457,validation,42,v1
7610525890016915427,train,42,v1
7615814465118129980,train,42,v1
7624665106685351170,test,42,v1
7633840003017917949,train,42,v1
7636687047776991161,validation,42,v1
7637739998430764928,validation,42,v1
7644111098487913818,test,42,v1
7649254551787655826,test,42,v1
7652915210617239556,train,42,v1
765389002081442977,train,42,v1
7655489504192286547,train,42,v1
7655777768908063646,validation,42,v1
7658702570302360524,train,42,v1
7661191157861721882,train,42,v1
7674790120161506871,train,42,v1
767876981390503130,train,42,v1
7681559784608965196,test,42,v1
7682157759013654664,train,42,v1
768910775918339350,train,42,v1
7691923901520391142,train,42,v1
7692619799866482955,validation,42,v1
7692639177717688478,test,42,v1
7693220514236792335,train,42,v1
7696895576315201202,train,42,v1
7701107720886548973,validation,42,v1
7701544214577195662,validation,42,v1
7702895875693585925,train,42,v1
7710746745920131018,test,42,v1
7722204000693864047,test,42,v1
7722259034419551319,test,42,v1
7724331636923844141,train,42,v1
7725066030795313246,train,42,v1
7725839505462261463,test,42,v1
7727561439574363847,validation,42,v1
773968196160186704,train,42,v1
7739971048941884151,train,42,v1
7749309406145954049,test,42,v1
7750207607646915521,train,42,v1
7750977232516971192,validation,42,v1
7751478719951791194,train,42,v1
7753271355461561913,train,42,v1
7753346953509825672,train,42,v1
7754333012238295111,train,42,v1
7756697204567187893,train,42,v1
7759314623352732303,train,42,v1
7760767852413422113,train,42,v1
7761215754049651872,validation,42,v1
7766253481783555886,validation,42,v1
7771035470746933413,test,42,v1
7773815655627062822,train,42,v1
7775193918285888974,train,42,v1
7777133227591406533,validation,42,v1
7791538138327469326,train,42,v1
7795095055139932194,train,42,v1
7800024012977097232,test,42,v1
7800807228755624583,train,42,v1
7803590863439539071,validation,42,v1
780549081227654946,validation,42,v1
7807211063093162991,train,42,v1
7821303425268435463,train,42,v1
7823386482115222997,train,42,v1
782573551119636259,validation,42,v1
7830533563007888663,validation,42,v1
783060102460426052,train,42,v1
7832627204638793619,train,42,v1
7834516257211580148,test,42,v1
7838851775124749780,train,42,v1
7839050789133028498,train,42,v1
7847072988135265602,validation,42,v1
7850202374828713995,train,42,v1
7850986032970791156,validation,42,v1
7851309414405414086,train,42,v1
7852465164599698161,test,42,v1
7852655105845680010,train,42,v1
785671387459087355,train,42,v1
7866158614607619089,test,42,v1
7868932015624377824,train,42,v1
7869205072791433100,train,42,v1
7870109801780410868,train,42,v1
7874605061369505089,train,42,v1
7874847100107059813,train,42,v1
7876965016173365298,train,42,v1
787716096603087406,validation,42,v1
7890977335291622439,train,42,v1
7891416131138101639,train,42,v1
7900792660563069769,train,42,v1
790360683690520778,test,42,v1
7907395960282293492,train,42,v1
7916729161811740025,train,42,v1
7917062872520330719,validation,42,v1
7917317025299323107,train,42,v1
7920406759212723280,train,42,v1
7920427985968098279,train,42,v1
7923472895998579995,validation,42,v1
7923575700733709056,train,42,v1
792402490224297680,train,42,v1
7925071297141691264,train,42,v1
7925347571055295954,validation,42,v1
7928853819764469103,train,42,v1
7932959581570724275,train,42,v1
7936037408192475668,train,42,v1
7947608117900318142,train,42,v1
7948232149813529685,test,42,v1
7956606283659714888,train,42,v1
7957037724011770922,train,42,v1
7958006987520957648,validation,42,v1
7960457666530672586,test,42,v1
7961348642949899511,train,42,v1
7963100250179948241,validation,42,v1
7969479584628963549,train,42,v1
7973093392610552693,train,42,v1
7978747053447862871,test,42,v1
7978885371689049684,train,42,v1
7980346475722528081,validation,42,v1
7983041740241787870,train,42,v1
7983361504090468022,test,42,v1
798779969514304987,train,42,v1
7991981929444774664,train,42,v1
7992099817197638769,test,42,v1
7992843040462873166,test,42,v1
799511949408239093,test,42,v1
7997336758556521282,validation,42,v1
7998899678933105152,train,42,v1
7999126737267845902,train,42,v1
8001563865645797959,train,42,v1
8002449745163938149,test,42,v1
800535665983259731,validation,42,v1
8007223356289252841,train,42,v1
8010741868956993218,test,42,v1
8011416491300066998,train,42,v1
8011488534754691744,train,42,v1
8011623754421324446,train,42,v1
8013060069192910653,train,42,v1
8013080778259006096,validation,42,v1
8020869597304099813,train,42,v1
8020891537658973646,train,42,v1
8021394879303182286,validation,42,v1
8029566433979849954,train,42,v1
8030451491615126764,test,42,v1
8037566014716614102,train,42,v1
8040879229476600711,train,42,v1
8041619602634449159,train,42,v1
8042347174036829785,train,42,v1
8043881180069547461,train,42,v1
8044743903952045480,test,42,v1
8050515733006147917,train,42,v1
8051050055009653406,train,42,v1
8051408007892164031,train,42,v1
8054432318903874721,train,42,v1
805559889384349785,train,42,v1
8055771025691084393,train,42,v1
8056795137446100187,train,42,v1
8058850286709929094,train,42,v1
8059052766878879393,validation,42,v1
8060425478083760982,validation,42,v1
8061243186366141102,validation,42,v1
8062402510787432608,train,42,v1
8064499480146251711,train,42,v1
8066959403662147836,train,42,v1
8067582930685511187,train,42,v1
806772568129758879,train,42,v1
8068041820800289233,validation,42,v1
807122606870915960,train,42,v1
8071773760767575918,validation,42,v1
8072397233148323694,test,42,v1
8072416612420928240,test,42,v1
8076759993877564302,train,42,v1
8078665794653560810,validation,42,v1
8083716419169064278,train,42,v1
8084245752028931291,validation,42,v1
8090480290533230027,validation,42,v1
8097381513172060282,train,42,v1
8103792613065166793,validation,42,v1
8103892607718422085,validation,42,v1
8112259532965094414,test,42,v1
8112286852583517886,train,42,v1
811261008550941466,train,42,v1
8116783593040892836,train,42,v1
8118177910878609557,train,42,v1
8121385052783914937,train,42,v1
8121408208937913379,train,42,v1
8124107657899971439,test,42,v1
8125253371784739080,validation,42,v1
812617492338914964,train,42,v1
8128164574096404797,validation,42,v1
8134648445171304529,train,42,v1
8136796216840452126,train,42,v1
8137609951302071055,train,42,v1
81389449422894414,train,42,v1
813985591513517003,test,42,v1
8142922305296725414,test,42,v1
816027040954342187,validation,42,v1
8161629358774120056,train,42,v1
8162049865310225481,train,42,v1
817047050170665975,test,42,v1
8171250579327107023,test,42,v1
8172216046510123797,train,42,v1
8175317509100625759,train,42,v1
8180816002721912970,test,42,v1
8182366432507098658,train,42,v1
8185817949093870006,train,42,v1
818614089115218339,train,42,v1
8187090160093201589,train,42,v1
8190167325801713856,train,42,v1
8190999976849585619,train,42,v1
8199317997534897211,train,42,v1
8200862423739231225,train,42,v1
8204005839413007648,validation,42,v1
8210180022784206430,train,42,v1
8210391506669856090,train,42,v1
8212466622556687269,train,42,v1
8212578800490982975,train,42,v1
8227285862020184187,train,42,v1
8240887733001374881,validation,42,v1
8242900516684026470,validation,42,v1
8247963897596952626,train,42,v1
8253083578617667887,train,42,v1
825324164458438154,train,42,v1
8253745265933414534,train,42,v1
8255790445154914873,train,42,v1
8258334956028551745,train,42,v1
8260232556102858546,train,42,v1
8261905725995338922,test,42,v1
8262555795614056137,validation,42,v1
8263093986139051407,train,42,v1
8270517458491782379,train,42,v1
8270710689580692297,validation,42,v1
8279730630362874325,validation,42,v1
8284808520630772239,train,42,v1
8289931672752298999,train,42,v1
8290822761716679927,train,42,v1
8296549785436989539,train,42,v1
8300936379710203134,train,42,v1
8301101971574944385,train,42,v1
830115795471454169,train,42,v1
8302232245249626891,train,42,v1
8305657580225578880,train,42,v1
8311841844356422293,validation,42,v1
8314726062147629598,train,42,v1
8315998773507235462,train,42,v1
8325228546832495578,test,42,v1
8331677379882174486,train,42,v1
8334000853689515147,validation,42,v1
833670545830613221,test,42,v1
8337737155978620695,train,42,v1
8343108576355535126,validation,42,v1
8343712868619008858,train,42,v1
8345569212824249387,train,42,v1
8345591920766813201,train,42,v1
8350296337011392029,train,42,v1
8353361916006195791,validation,42,v1
8354243147634925138,train,42,v1
8354973595441198284,train,42,v1
8366685296281366557,test,42,v1
8370988571035598148,train,42,v1
8376081099122980433,test,42,v1
8377741325903922822,train,42,v1
8379699954361855633,train,42,v1
8390535857038477280,train,42,v1
8393160382345884580,train,42,v1
8397404777462654458,train,42,v1
8397937485203715391,train,42,v1
8404646019363232153,train,42,v1
8404718209035724562,validation,42,v1
8409513976707788794,test,42,v1
8410079725892876702,train,42,v1
8412294581104220612,validation,42,v1
8418262465064552927,train,42,v1
8424488974574883789,train,42,v1
8425990143655823139,validation,42,v1
8428827710700387062,train,42,v1
8435198682736521622,train,42,v1
8437956514605562483,train,42,v1
8448124402511197874,train,42,v1
8453488719803895603,validation,42,v1
8454831522989234089,train,42,v1
8456203113692217308,train,42,v1
8456900441247810900,train,42,v1
8459067086276982316,test,42,v1
8460240121716144698,test,42,v1
8468200857966741224,train,42,v1
8469391238129963163,train,42,v1
8471914181416373823,validation,42,v1
8479149565436834873,test,42,v1
8482350796145844209,train,42,v1
8485810545249685247,validation,42,v1
84859150517713587,train,42,v1
8486538502460012717,train,42,v1
8486753479245175785,train,42,v1
8488522034665113511,train,42,v1
8490660158101634703,train,42,v1
849421289568872090,train,42,v1
8496458793428452573,train,42,v1
8511342801724747499,validation,42,v1
851315208323250061,train,42,v1
8514226637880851044,test,42,v1
8515344946680844818,test,42,v1
8516158991056796103,train,42,v1
8517515112307434630,train,42,v1
8526851448906485320,test,42,v1
852862869023374192,train,42,v1
8534614443021283236,train,42,v1
8541067645190369594,test,42,v1
8541959494544371981,train,42,v1
8542477226677637987,train,42,v1
8548007208739733241,train,42,v1
8553641161521105123,validation,42,v1
8555327812578960588,train,42,v1
8558015319077564156,train,42,v1
855845029949307166,train,42,v1
8560361655526093467,train,42,v1
8565577864775736896,train,42,v1
8573385645834705493,train,42,v1
8575692896316024881,train,42,v1
8579033044441938004,test,42,v1
8581055912873173590,test,42,v1
8587124681363373372,validation,42,v1
8598795546166978679,train,42,v1
860087713358687580,test,42,v1
8601439174617804297,validation,42,v1
8603926466638692081,test,42,v1
8609785545976700666,validation,42,v1
8610378261454617847,test,42,v1
8611402840751124787,train,42,v1
8611669878035004230,train,42,v1
8611688123905317489,test,42,v1
8614178873865901602,test,42,v1
8625894111713981793,train,42,v1
8638908784248385536,validation,42,v1
8642824375064514322,train,42,v1
8644997413483835653,train,42,v1
8645431144010892304,train,42,v1
864969376606488572,train,42,v1
8654329466547817737,train,42,v1
865490754577119373,train,42,v1
8657197209682938293,train,42,v1
8657244537639924785,train,42,v1
8657346419678972291,train,42,v1
8661840158842335589,train,42,v1
8662153452056460124,train,42,v1
8669102532712756590,train,42,v1
8674009080665651223,validation,42,v1
867712136283809616,test,42,v1
868238619804715091,validation,42,v1
8682976543393193041,train,42,v1
868379715655855009,train,42,v1
8686305006370260831,train,42,v1
868711849758505110,validation,42,v1
868807442562617827,train,42,v1
8703075882165822765,test,42,v1
8711370251641982099,train,42,v1
8717259874105437527,validation,42,v1
8717740982554888430,validation,42,v1
8718834558652706682,train,42,v1
8725392052071370350,train,42,v1
8725423739996957959,train,42,v1
8730804164258534802,train,42,v1
8731979303690334416,test,42,v1
8732747911428537693,test,42,v1
8733225459543319051,train,42,v1
8734397383313355929,train,42,v1
8735630643574927462,train,42,v1
8738510955869842115,train,42,v1
8740581153909766993,validation,42,v1
8742876008128325626,train,42,v1
8742983234551726539,validation,42,v1
8747839845022009811,train,42,v1
8749045513899325702,train,42,v1
8751100562164689123,train,42,v1
8754620610807755838,train,42,v1
875750817957209142,train,42,v1
876002484450702306,train,42,v1
8763223239443174400,train,42,v1
8768147614562809909,test,42,v1
8772419845553308049,train,42,v1
8772910329569405895,train,42,v1
8773806236538349731,train,42,v1
8774967596726796026,train,42,v1
8775411211449387409,validation,42,v1
8775541043281471206,train,42,v1
8779141913300417134,validation,42,v1
8782672317230447778,test,42,v1
8783366908511068441,train,42,v1
8783493708182039906,train,42,v1
8784999602980526264,train,42,v1
8787441570285298487,train,42,v1
8791668255122016953,train,42,v1
8792831926241767351,train,42,v1
8793451355462139366,train,42,v1
8794793853241135694,train,42,v1
8795075629865909797,validation,42,v1
8798291220737138704,train,42,v1
8798670183321884538,train,42,v1
8801289256949871600,train,42,v1
8804770671385544837,validation,42,v1
8809083778802647741,train,42,v1
8810873813724981221,train,42,v1
8811839887543762004,train,42,v1
8814239314811133615,test,42,v1
8815163190394082239,train,42,v1
8823433622205280069,train,42,v1
8842268251008466942,train,42,v1
8853180463163844569,test,42,v1
8855689238294428743,train,42,v1
8857428277161028454,train,42,v1
8857562184086778759,train,42,v1
8858580079281238438,train,42,v1
8863120976574832879,train,42,v1
8863982919517529957,train,42,v1
887121572265742284,train,42,v1
8875069263151459186,train,42,v1
8876568324686727458,train,42,v1
8876832037623537497,train,42,v1
8876878857268678510,train,42,v1
8879508306621168977,train,42,v1
8880285596507415327,train,42,v1
8880777753952826771,train,42,v1
8880799778028401837,train,42,v1
8882028009541975226,test,42,v1
8882862791433721722,test,42,v1
8884082107026614373,test,42,v1
8886144114619169253,test,42,v1
8886524763396752520,test,42,v1
8887454391702181267,train,42,v1
8890657630050956591,train,42,v1
88929180334819536,train,42,v1
8894909860391065274,train,42,v1
8901252064165704036,train,42,v1
890140358870966492,test,42,v1
89060097986595179,validation,42,v1
891683595089224671,train,42,v1
8918959482495666819,train,42,v1
8921106678900434918,train,42,v1
892392881379564588,test,42,v1
8930190059033671511,train,42,v1
8931407120322983957,test,42,v1
893215978416233461,train,42,v1
8932306139613958614,train,42,v1
8934048152803936311,test,42,v1
8936435227237247498,train,42,v1
8941724831820638000,validation,42,v1
8942580082115806306,train,42,v1
8944140751371190280,train,42,v1
8950060607485828180,train,42,v1
8950716050989485559,train,42,v1
8954420160516502648,test,42,v1
8954866881919148688,train,42,v1
8960948792202910213,validation,42,v1
8961331587900403473,train,42,v1
8963932600544524791,test,42,v1
89706881018208006,train,42,v1
8979958088066966765,train,42,v1
8982554228980998818,train,42,v1
8983095038435956093,train,42,v1
8994351978240034632,train,42,v1
8996459521035623846,train,42,v1
8998793989027355456,train,42,v1
9008681283053360434,train,42,v1
901044982929616236,train,42,v1
901886882329283508,train,42,v1
9019249080445767492,train,42,v1
902212744597119124,train,42,v1
9028506565042482784,train,42,v1
9032393467447326209,test,42,v1
9033109747957812158,train,42,v1
9033705805873599001,validation,42,v1
9033985317234502329,train,42,v1
9035305914763128686,train,42,v1
903779956878261125,train,42,v1
9039767909166150510,validation,42,v1
9047654489067734884,train,42,v1
9055010458301656007,train,42,v1
9056828514990373756,train,42,v1
9065470435921179343,test,42,v1
9074960896260853942,train,42,v1
9076222836036925266,train,42,v1
9077203732153212590,train,42,v1
9079077127826406933,validation,42,v1
9085800734255575784,validation,42,v1
9089659782248781885,train,42,v1
909317844073488037,train,42,v1
9093183143487490891,train,42,v1
9093968729047273447,train,42,v1
9094416934450217084,train,42,v1
9096517364733500072,train,42,v1
9097048639908724577,train,42,v1
9099364489634021883,train,42,v1
9100469124329671676,validation,42,v1
9101811860955658811,train,42,v1
9102222709706846440,train,42,v1
9105346707210308949,train,42,v1
9105485573353145036,validation,42,v1
9109244299503232270,train,42,v1
9114324332147869982,test,42,v1
9114737540227929305,validation,42,v1
9118557604482350214,train,42,v1
912700613781949239,test,42,v1
9130094661402000696,train,42,v1
9136162765190738207,train,42,v1
913656830541230742,validation,42,v1
9138173567729098672,train,42,v1
9149077865725302027,train,42,v1
9149625526357060704,test,42,v1
9154597863499272620,train,42,v1
9155263426852513555,train,42,v1
9173440767672414592,train,42,v1
9176882468663374673,validation,42,v1
9177752009319066164,train,42,v1
9186718462109702709,train,42,v1
9198322524708760963,train,42,v1
9198500737462176368,train,42,v1
9202204272208156818,test,42,v1
920332081415138775,test,42,v1
9204674379234810196,validation,42,v1
9207498224486005028,train,42,v1
920875141841497210,train,42,v1
9210062012872504495,train,42,v1
9211247027765778122,validation,42,v1
9212720578959463880,train,42,v1
9219642783853174519,train,42,v1
9222736768901635287,train,42,v1
928901925793138825,train,42,v1
930124461134778983,test,42,v1
933206249938434607,train,42,v1
935346003160692168,test,42,v1
941421903708181943,train,42,v1
943125820577516833,test,42,v1
95226461955873076,train,42,v1
953667114257627038,validation,42,v1
954707330462098233,train,42,v1
963255640946853770,test,42,v1
963694477603925530,test,42,v1
964881286184961934,train,42,v1
966663640331506400,test,42,v1
973759811984683137,train,42,v1
973872028150293734,train,42,v1
983265958160210646,train,42,v1
995820220956352730,train,42,v1
998890198757718998,train,42,v1
